race_id,馬名,馬番,tags,comment
20260503_KYOTO_09,レイクラシック,9,[],9頭立て中、AIによる総合指数は7位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は松山騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_09,リュクスパトロール,4,[],9頭立て中、AIによる総合指数は8位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_09,ヴィスコンテッサ,2,"[{""label"": ""AI穴▲"", ""type"": ""good""}]",9頭立て中、AIによる総合指数は9位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の吉村騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_10,セルヴァンス,10,"[{""label"": ""AI本命◎"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。外枠（10枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。長岡騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,セールヴォラン,11,"[{""label"": ""対抗○"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は2位（スコア: 80.6）。指数トップの馬とはわずか11.4ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。外枠（11枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。幸騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,タイセイディアマン,8,"[{""label"": ""過剰人気"", ""type"": ""bad""}, {""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は3位（スコア: 28.2）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。単勝2.9倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。岩田望騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,ヒラボクカレラ,7,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は4位（スコア: 25.1）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。浜中騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,フェデラー,1,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は5位（スコア: 21.3）。トップとの指数差が70.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の太宰騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_10,メイショウゴールド,3,[],12頭立て中、AIによる総合指数は6位（スコア: 21.1）。トップとの指数差が70.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_10,クアトロジャック,5,[],12頭立て中、AIによる総合指数は7位（スコア: 20.7）。トップとの指数差が71.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は吉村騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_10,ヴリトラハン,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は8位（スコア: 20.5）。トップとの指数差が71.5とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の川田騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_10,ペプチドクレマチス,4,[],12頭立て中、AIによる総合指数は9位（スコア: 20.3）。トップとの指数差が71.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は酒井騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_10,ゴイゴイスー,9,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は10位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（9枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。川須騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,ジーベック,12,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は11位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（12枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。鮫島駿騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_10,ハピアーザンエバー,6,"[{""label"": ""AI穴▲"", ""type"": ""good""}]",12頭立て中、AIによる総合指数は12位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は藤懸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_11,コロナドブリッジ,5,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",12頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は松山騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_11,ヴィエントデコラ,6,"[{""label"": ""対抗○"", ""type"": ""good""}]",12頭立て中、AIによる総合指数は2位（スコア: 74.0）。指数トップの馬とはわずか18.0ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は浜中騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_11,シャローファースト,8,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は3位（スコア: 69.8）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。菱田騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_11,サイモンゼスト,1,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は4位（スコア: 67.1）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の酒井騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_11,ケイアイアギト,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は5位（スコア: 40.1）。トップとの指数差が51.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の鮫島駿騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_11,メルカントゥール,11,"[{""label"": ""過剰人気"", ""type"": ""bad""}, {""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は6位（スコア: 22.0）。トップとの指数差が70.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。単勝1.9倍と世間の人気は一本被りしているが、AIの勝率評価は0.4%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。外枠（11枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。川田騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_11,ソルチェリア,9,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は7位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（9枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。幸騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_11,シルバーレシオ,4,"[{""label"": ""過剰人気"", ""type"": ""bad""}]",12頭立て中、AIによる総合指数は8位（スコア: 20.9）。トップとの指数差が71.1とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。単勝2.8倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は岩田望騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_11,ガウラディスコ,3,[],12頭立て中、AIによる総合指数は9位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は松若騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_11,セイントエルモズ,10,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は10位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（10枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。吉村騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_11,ストロングエース,7,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は11位（スコア: 20.4）。トップとの指数差が71.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。秋山稔騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_11,デールエルバハリ,12,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は12位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（12枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。Mデムーロ騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_12,レフィナード,10,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",10頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は岩部騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ベールノエル,9,"[{""label"": ""対抗○"", ""type"": ""good""}]",10頭立て中、AIによる総合指数は2位（スコア: 42.6）。指数トップの馬とはわずか49.4ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は北村友騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ヤエギリ,5,"[{""label"": ""過剰人気"", ""type"": ""bad""}]",10頭立て中、AIによる総合指数は3位（スコア: 33.9）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。単勝2.1倍と世間の人気は一本被りしているが、AIの勝率評価は0.4%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は川田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ミッキースターダム,4,[],10頭立て中、AIによる総合指数は4位（スコア: 25.1）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は鮫島駿騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ムーンライトラガー,1,[],10頭立て中、AIによる総合指数は5位（スコア: 23.3）。トップとの指数差が68.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の池添騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_12,ダノンクロム,6,[],10頭立て中、AIによる総合指数は6位（スコア: 23.1）。トップとの指数差が68.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は松山騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ジェゼロ,7,[],10頭立て中、AIによる総合指数は7位（スコア: 22.3）。トップとの指数差が69.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ギザキズラヴ,3,[],10頭立て中、AIによる総合指数は8位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上はMデムーロ騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_12,ウインラウダ,2,"[{""label"": ""AI穴▲"", ""type"": ""good""}]",10頭立て中、AIによる総合指数は9位（スコア: 21.3）。トップとの指数差が70.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の岩田望騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_12,ピコラ,8,[],10頭立て中、AIによる総合指数は10位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は国分優騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
